trade_date,gross_ret,net_ret,turnover,rebalanced,holdings,weights
2023-10-12,0.002845943351925491,0.002845943351925491,0.0,0,"159930.SZ,515220.SH,512200.SH,512700.SH,510150.SH","0.1782,0.1482,0.1702,0.3139,0.1894"
2023-10-13,-0.0004397704703994942,-0.0004397704703994942,0.0,0,"159930.SZ,515220.SH,512200.SH,512700.SH,510150.SH","0.1782,0.1482,0.1702,0.3139,0.1894"
2023-10-16,-0.0023679611044291047,-0.0023679611044291047,0.0,0,"159930.SZ,515220.SH,512200.SH,512700.SH,510150.SH","0.1782,0.1482,0.1702,0.3139,0.1894"
2023-10-17,-0.006463610053358015,-0.006463610053358015,0.0,0,"159930.SZ,515220.SH,512200.SH,512700.SH,510150.SH","0.1782,0.1482,0.1702,0.3139,0.1894"
2023-10-18,-0.019891084503606455,-0.019891084503606455,0.0,0,"159930.SZ,515220.SH,512200.SH,512700.SH,510150.SH","0.1782,0.1482,0.1702,0.3139,0.1894"
2023-10-19,0.0004963617868479396,0.0004963617868479396,0.0,0,"159930.SZ,515220.SH,512200.SH,512700.SH,510150.SH","0.1782,0.1482,0.1702,0.3139,0.1894"
2023-10-20,-0.010187561106591804,-0.010187561106591804,0.0,0,"159930.SZ,515220.SH,512200.SH,512700.SH,510150.SH","0.1782,0.1482,0.1702,0.3139,0.1894"
2023-10-23,0.012164133447912355,0.012164133447912355,0.0,0,"159930.SZ,515220.SH,512200.SH,512700.SH,510150.SH","0.1782,0.1482,0.1702,0.3139,0.1894"
2023-10-24,-0.00692526762664197,-0.00692526762664197,0.0,0,"159930.SZ,515220.SH,512200.SH,512700.SH,510150.SH","0.1782,0.1482,0.1702,0.3139,0.1894"
2023-10-25,-0.0010523782050086566,-0.0010523782050086566,0.0,0,"159930.SZ,515220.SH,512200.SH,512700.SH,510150.SH","0.1782,0.1482,0.1702,0.3139,0.1894"
2023-10-26,0.006757385105456076,0.006757385105456076,0.0,0,"159930.SZ,515220.SH,512200.SH,512700.SH,510150.SH","0.1782,0.1482,0.1702,0.3139,0.1894"
2023-10-27,-0.008178402755491311,-0.008178402755491311,0.0,0,"159930.SZ,515220.SH,512200.SH,512700.SH,510150.SH","0.1782,0.1482,0.1702,0.3139,0.1894"
2023-10-30,0.0067560405902588406,0.0067560405902588406,0.0,0,"159930.SZ,515220.SH,512200.SH,512700.SH,510150.SH","0.1782,0.1482,0.1702,0.3139,0.1894"
2023-10-31,-0.004931524800487384,-0.004931524800487384,0.0,0,"159930.SZ,515220.SH,512200.SH,512700.SH,510150.SH","0.1782,0.1482,0.1702,0.3139,0.1894"
2023-11-01,-0.01074569341941329,-0.01234569341941329,1.6,1,"515790.SH,512480.SH,515250.SH,516950.SH,512200.SH","0.1613,0.1668,0.2122,0.2080,0.2516"
2023-11-02,0.020508936017471006,0.020508936017471006,0.0,0,"515790.SH,512480.SH,515250.SH,516950.SH,512200.SH","0.1613,0.1668,0.2122,0.2080,0.2516"
2023-11-03,0.01463049655069852,0.01463049655069852,0.0,0,"515790.SH,512480.SH,515250.SH,516950.SH,512200.SH","0.1613,0.1668,0.2122,0.2080,0.2516"
2023-11-06,0.0010016130819008953,0.0010016130819008953,0.0,0,"515790.SH,512480.SH,515250.SH,516950.SH,512200.SH","0.1613,0.1668,0.2122,0.2080,0.2516"
2023-11-07,0.002706955613073992,0.002706955613073992,0.0,0,"515790.SH,512480.SH,515250.SH,516950.SH,512200.SH","0.1613,0.1668,0.2122,0.2080,0.2516"
2023-11-08,-0.006234289290204799,-0.006234289290204799,0.0,0,"515790.SH,512480.SH,515250.SH,516950.SH,512200.SH","0.1613,0.1668,0.2122,0.2080,0.2516"
2023-11-09,0.0010792999937885763,0.0010792999937885763,0.0,0,"515790.SH,512480.SH,515250.SH,516950.SH,512200.SH","0.1613,0.1668,0.2122,0.2080,0.2516"
2023-11-10,-0.0017788132939842703,-0.0017788132939842703,0.0,0,"515790.SH,512480.SH,515250.SH,516950.SH,512200.SH","0.1613,0.1668,0.2122,0.2080,0.2516"
2023-11-13,0.017769610817388842,0.017769610817388842,0.0,0,"515790.SH,512480.SH,515250.SH,516950.SH,512200.SH","0.1613,0.1668,0.2122,0.2080,0.2516"
2023-11-14,-0.007958985711397856,-0.007958985711397856,0.0,0,"515790.SH,512480.SH,515250.SH,516950.SH,512200.SH","0.1613,0.1668,0.2122,0.2080,0.2516"
2023-11-15,-0.015482585114337529,-0.015482585114337529,0.0,0,"515790.SH,512480.SH,515250.SH,516950.SH,512200.SH","0.1613,0.1668,0.2122,0.2080,0.2516"
2023-11-16,0.008884258077108808,0.008884258077108808,0.0,0,"515790.SH,512480.SH,515250.SH,516950.SH,512200.SH","0.1613,0.1668,0.2122,0.2080,0.2516"
2023-11-17,0.0013114119734735264,0.0013114119734735264,0.0,0,"515790.SH,512480.SH,515250.SH,516950.SH,512200.SH","0.1613,0.1668,0.2122,0.2080,0.2516"
2023-11-20,-0.008558501519546933,-0.008558501519546933,0.0,0,"515790.SH,512480.SH,515250.SH,516950.SH,512200.SH","0.1613,0.1668,0.2122,0.2080,0.2516"
2023-11-21,-0.00962418965381517,-0.00962418965381517,0.0,0,"515790.SH,512480.SH,515250.SH,516950.SH,512200.SH","0.1613,0.1668,0.2122,0.2080,0.2516"
2023-11-22,0.015766282924020436,0.015766282924020436,0.0,0,"515790.SH,512480.SH,515250.SH,516950.SH,512200.SH","0.1613,0.1668,0.2122,0.2080,0.2516"
2023-11-23,-0.012074157853121848,-0.012074157853121848,0.0,0,"515790.SH,512480.SH,515250.SH,516950.SH,512200.SH","0.1613,0.1668,0.2122,0.2080,0.2516"
2023-11-24,-0.005502761779861978,-0.005502761779861978,0.0,0,"515790.SH,512480.SH,515250.SH,516950.SH,512200.SH","0.1613,0.1668,0.2122,0.2080,0.2516"
2023-11-27,0.0015774433314918743,0.0015774433314918743,0.0,0,"515790.SH,512480.SH,515250.SH,516950.SH,512200.SH","0.1613,0.1668,0.2122,0.2080,0.2516"
2023-11-28,-0.013919253959436637,-0.013919253959436637,0.0,0,"515790.SH,512480.SH,515250.SH,516950.SH,512200.SH","0.1613,0.1668,0.2122,0.2080,0.2516"
2023-11-29,-0.004314158301950252,-0.004314158301950252,0.0,0,"515790.SH,512480.SH,515250.SH,516950.SH,512200.SH","0.1613,0.1668,0.2122,0.2080,0.2516"
2023-11-30,0.004550533509034397,0.004550533509034397,0.0,0,"515790.SH,512480.SH,515250.SH,516950.SH,512200.SH","0.1613,0.1668,0.2122,0.2080,0.2516"
2023-12-01,0.00048029535009256165,-0.0011197046499074384,1.6,1,"512200.SH,515220.SH,159827.SZ,159930.SZ,510560.SH","0.1097,0.1489,0.2884,0.1752,0.2778"
2023-12-04,-0.01724414329300762,-0.01724414329300762,0.0,0,"512200.SH,515220.SH,159827.SZ,159930.SZ,510560.SH","0.1097,0.1489,0.2884,0.1752,0.2778"
2023-12-05,0.00047632217173023024,0.00047632217173023024,0.0,0,"512200.SH,515220.SH,159827.SZ,159930.SZ,510560.SH","0.1097,0.1489,0.2884,0.1752,0.2778"
2023-12-06,0.009872785068138368,0.009872785068138368,0.0,0,"512200.SH,515220.SH,159827.SZ,159930.SZ,510560.SH","0.1097,0.1489,0.2884,0.1752,0.2778"
2023-12-07,-0.020175733454424038,-0.020175733454424038,0.0,0,"512200.SH,515220.SH,159827.SZ,159930.SZ,510560.SH","0.1097,0.1489,0.2884,0.1752,0.2778"
2023-12-08,0.04185601012130345,0.04185601012130345,0.0,0,"512200.SH,515220.SH,159827.SZ,159930.SZ,510560.SH","0.1097,0.1489,0.2884,0.1752,0.2778"
2023-12-11,-0.0117430750498557,-0.0117430750498557,0.0,0,"512200.SH,515220.SH,159827.SZ,159930.SZ,510560.SH","0.1097,0.1489,0.2884,0.1752,0.2778"
2023-12-12,-0.010291485883323615,-0.010291485883323615,0.0,0,"512200.SH,515220.SH,159827.SZ,159930.SZ,510560.SH","0.1097,0.1489,0.2884,0.1752,0.2778"
2023-12-13,-0.009536937774587818,-0.009536937774587818,0.0,0,"512200.SH,515220.SH,159827.SZ,159930.SZ,510560.SH","0.1097,0.1489,0.2884,0.1752,0.2778"
2023-12-14,0.006419506593395133,0.006419506593395133,0.0,0,"512200.SH,515220.SH,159827.SZ,159930.SZ,510560.SH","0.1097,0.1489,0.2884,0.1752,0.2778"
2023-12-15,-0.01270278563999928,-0.01270278563999928,0.0,0,"512200.SH,515220.SH,159827.SZ,159930.SZ,510560.SH","0.1097,0.1489,0.2884,0.1752,0.2778"
2023-12-18,-0.007163420280906221,-0.007163420280906221,0.0,0,"512200.SH,515220.SH,159827.SZ,159930.SZ,510560.SH","0.1097,0.1489,0.2884,0.1752,0.2778"
2023-12-19,-0.004185276375372486,-0.004185276375372486,0.0,0,"512200.SH,515220.SH,159827.SZ,159930.SZ,510560.SH","0.1097,0.1489,0.2884,0.1752,0.2778"
2023-12-20,-0.005742615397901978,-0.005742615397901978,0.0,0,"512200.SH,515220.SH,159827.SZ,159930.SZ,510560.SH","0.1097,0.1489,0.2884,0.1752,0.2778"
2023-12-21,0.0003680293439815701,0.0003680293439815701,0.0,0,"512200.SH,515220.SH,159827.SZ,159930.SZ,510560.SH","0.1097,0.1489,0.2884,0.1752,0.2778"
2023-12-22,0.006284770652228053,0.006284770652228053,0.0,0,"512200.SH,515220.SH,159827.SZ,159930.SZ,510560.SH","0.1097,0.1489,0.2884,0.1752,0.2778"
2023-12-25,-0.011120047188303835,-0.011120047188303835,0.0,0,"512200.SH,515220.SH,159827.SZ,159930.SZ,510560.SH","0.1097,0.1489,0.2884,0.1752,0.2778"
2023-12-26,0.014242732631644415,0.014242732631644415,0.0,0,"512200.SH,515220.SH,159827.SZ,159930.SZ,510560.SH","0.1097,0.1489,0.2884,0.1752,0.2778"
2023-12-27,0.008506242636982094,0.008506242636982094,0.0,0,"512200.SH,515220.SH,159827.SZ,159930.SZ,510560.SH","0.1097,0.1489,0.2884,0.1752,0.2778"
2023-12-28,2.9799699597890094e-05,2.9799699597890094e-05,0.0,0,"512200.SH,515220.SH,159827.SZ,159930.SZ,510560.SH","0.1097,0.1489,0.2884,0.1752,0.2778"
2023-12-29,0.009112676678172078,0.009112676678172078,0.0,0,"512200.SH,515220.SH,159827.SZ,159930.SZ,510560.SH","0.1097,0.1489,0.2884,0.1752,0.2778"
2024-01-02,-0.003069979037913602,-0.005069979037913602,2.0,1,"159944.SZ,512400.SH,510150.SH,512880.SH,159949.SZ","0.2511,0.1838,0.2246,0.2036,0.1369"
2024-01-03,-0.009001473261339677,-0.009001473261339677,0.0,0,"159944.SZ,512400.SH,510150.SH,512880.SH,159949.SZ","0.2511,0.1838,0.2246,0.2036,0.1369"
2024-01-04,-0.011077437008457374,-0.011077437008457374,0.0,0,"159944.SZ,512400.SH,510150.SH,512880.SH,159949.SZ","0.2511,0.1838,0.2246,0.2036,0.1369"
2024-01-05,-0.011075483384467507,-0.011075483384467507,0.0,0,"159944.SZ,512400.SH,510150.SH,512880.SH,159949.SZ","0.2511,0.1838,0.2246,0.2036,0.1369"
2024-01-08,-0.0008777264973894398,-0.0008777264973894398,0.0,0,"159944.SZ,512400.SH,510150.SH,512880.SH,159949.SZ","0.2511,0.1838,0.2246,0.2036,0.1369"
2024-01-09,-0.0008935885217425881,-0.0008935885217425881,0.0,0,"159944.SZ,512400.SH,510150.SH,512880.SH,159949.SZ","0.2511,0.1838,0.2246,0.2036,0.1369"
2024-01-10,0.009763186301032522,0.009763186301032522,0.0,0,"159944.SZ,512400.SH,510150.SH,512880.SH,159949.SZ","0.2511,0.1838,0.2246,0.2036,0.1369"
2024-01-11,-0.006001189662107027,-0.006001189662107027,0.0,0,"159944.SZ,512400.SH,510150.SH,512880.SH,159949.SZ","0.2511,0.1838,0.2246,0.2036,0.1369"
2024-01-12,-0.00416194140800433,-0.00416194140800433,0.0,0,"159944.SZ,512400.SH,510150.SH,512880.SH,159949.SZ","0.2511,0.1838,0.2246,0.2036,0.1369"
2024-01-15,0.000435714315941829,0.000435714315941829,0.0,0,"159944.SZ,512400.SH,510150.SH,512880.SH,159949.SZ","0.2511,0.1838,0.2246,0.2036,0.1369"
2024-01-16,-0.025885325258676862,-0.025885325258676862,0.0,0,"159944.SZ,512400.SH,510150.SH,512880.SH,159949.SZ","0.2511,0.1838,0.2246,0.2036,0.1369"
2024-01-17,0.0075105989213321254,0.0075105989213321254,0.0,0,"159944.SZ,512400.SH,510150.SH,512880.SH,159949.SZ","0.2511,0.1838,0.2246,0.2036,0.1369"
2024-01-18,0.0018648803281148517,0.0018648803281148517,0.0,0,"159944.SZ,512400.SH,510150.SH,512880.SH,159949.SZ","0.2511,0.1838,0.2246,0.2036,0.1369"
2024-01-19,-0.0356821508391556,-0.0356821508391556,0.0,0,"159944.SZ,512400.SH,510150.SH,512880.SH,159949.SZ","0.2511,0.1838,0.2246,0.2036,0.1369"
2024-01-22,0.018175397232163815,0.018175397232163815,0.0,0,"159944.SZ,512400.SH,510150.SH,512880.SH,159949.SZ","0.2511,0.1838,0.2246,0.2036,0.1369"
2024-01-23,0.009602446576114643,0.009602446576114643,0.0,0,"159944.SZ,512400.SH,510150.SH,512880.SH,159949.SZ","0.2511,0.1838,0.2246,0.2036,0.1369"
2024-01-24,0.020354307987393423,0.020354307987393423,0.0,0,"159944.SZ,512400.SH,510150.SH,512880.SH,159949.SZ","0.2511,0.1838,0.2246,0.2036,0.1369"
2024-01-25,-0.0030464874186372326,-0.0030464874186372326,0.0,0,"159944.SZ,512400.SH,510150.SH,512880.SH,159949.SZ","0.2511,0.1838,0.2246,0.2036,0.1369"
2024-01-26,-0.0229485524229615,-0.0229485524229615,0.0,0,"159944.SZ,512400.SH,510150.SH,512880.SH,159949.SZ","0.2511,0.1838,0.2246,0.2036,0.1369"
2024-01-29,-0.015125169364376549,-0.015125169364376549,0.0,0,"159944.SZ,512400.SH,510150.SH,512880.SH,159949.SZ","0.2511,0.1838,0.2246,0.2036,0.1369"
2024-01-30,-0.019820814388412267,-0.019820814388412267,0.0,0,"159944.SZ,512400.SH,510150.SH,512880.SH,159949.SZ","0.2511,0.1838,0.2246,0.2036,0.1369"
2024-01-31,0.004774426719561515,0.004774426719561515,0.0,0,"159944.SZ,512400.SH,510150.SH,512880.SH,159949.SZ","0.2511,0.1838,0.2246,0.2036,0.1369"
2024-02-01,-0.024537208526203374,-0.026537208526203372,2.0,1,"512480.SH,159939.SZ,512660.SH,512700.SH,159541.SZ","0.1557,0.1569,0.1483,0.3654,0.1737"
2024-02-02,-0.015415956492789392,-0.015415956492789392,0.0,0,"512480.SH,159939.SZ,512660.SH,512700.SH,159541.SZ","0.1557,0.1569,0.1483,0.3654,0.1737"
2024-02-05,0.05077455850852505,0.05077455850852505,0.0,0,"512480.SH,159939.SZ,512660.SH,512700.SH,159541.SZ","0.1557,0.1569,0.1483,0.3654,0.1737"
2024-02-06,0.020606443782072402,0.020606443782072402,0.0,0,"512480.SH,159939.SZ,512660.SH,512700.SH,159541.SZ","0.1557,0.1569,0.1483,0.3654,0.1737"
2024-02-07,0.0232207057739226,0.0232207057739226,0.0,0,"512480.SH,159939.SZ,512660.SH,512700.SH,159541.SZ","0.1557,0.1569,0.1483,0.3654,0.1737"
2024-02-08,0.006573184794121726,0.006573184794121726,0.0,0,"512480.SH,159939.SZ,512660.SH,512700.SH,159541.SZ","0.1557,0.1569,0.1483,0.3654,0.1737"
2024-02-19,-0.0011307464126234026,-0.0011307464126234026,0.0,0,"512480.SH,159939.SZ,512660.SH,512700.SH,159541.SZ","0.1557,0.1569,0.1483,0.3654,0.1737"
2024-02-20,0.02013633944988406,0.02013633944988406,0.0,0,"512480.SH,159939.SZ,512660.SH,512700.SH,159541.SZ","0.1557,0.1569,0.1483,0.3654,0.1737"
2024-02-21,0.011628762525686332,0.011628762525686332,0.0,0,"512480.SH,159939.SZ,512660.SH,512700.SH,159541.SZ","0.1557,0.1569,0.1483,0.3654,0.1737"
2024-02-22,0.004221667236839261,0.004221667236839261,0.0,0,"512480.SH,159939.SZ,512660.SH,512700.SH,159541.SZ","0.1557,0.1569,0.1483,0.3654,0.1737"
2024-02-23,-0.007106099133784686,-0.007106099133784686,0.0,0,"512480.SH,159939.SZ,512660.SH,512700.SH,159541.SZ","0.1557,0.1569,0.1483,0.3654,0.1737"
2024-02-26,0.027330589472642865,0.027330589472642865,0.0,0,"512480.SH,159939.SZ,512660.SH,512700.SH,159541.SZ","0.1557,0.1569,0.1483,0.3654,0.1737"
2024-02-27,-0.03370952238164788,-0.03370952238164788,0.0,0,"512480.SH,159939.SZ,512660.SH,512700.SH,159541.SZ","0.1557,0.1569,0.1483,0.3654,0.1737"
2024-02-28,0.037649003685295446,0.037649003685295446,0.0,0,"512480.SH,159939.SZ,512660.SH,512700.SH,159541.SZ","0.1557,0.1569,0.1483,0.3654,0.1737"
2024-02-29,0.010630082640118386,0.010630082640118386,0.0,0,"512480.SH,159939.SZ,512660.SH,512700.SH,159541.SZ","0.1557,0.1569,0.1483,0.3654,0.1737"
2024-03-01,0.006745079976712535,0.004745079976712535,2.0,1,"159930.SZ,159730.SZ,159611.SZ,510650.SH,159919.SZ","0.1377,0.1931,0.2057,0.2389,0.2245"
2024-03-04,0.005561205438136345,0.005561205438136345,0.0,0,"159930.SZ,159730.SZ,159611.SZ,510650.SH,159919.SZ","0.1377,0.1931,0.2057,0.2389,0.2245"
2024-03-05,0.0005525072983496034,0.0005525072983496034,0.0,0,"159930.SZ,159730.SZ,159611.SZ,510650.SH,159919.SZ","0.1377,0.1931,0.2057,0.2389,0.2245"
2024-03-06,0.004280695367145865,0.004280695367145865,0.0,0,"159930.SZ,159730.SZ,159611.SZ,510650.SH,159919.SZ","0.1377,0.1931,0.2057,0.2389,0.2245"
2024-03-07,0.004184604591531401,0.004184604591531401,0.0,0,"159930.SZ,159730.SZ,159611.SZ,510650.SH,159919.SZ","0.1377,0.1931,0.2057,0.2389,0.2245"
2024-03-08,-0.00345219367910333,-0.00345219367910333,0.0,0,"159930.SZ,159730.SZ,159611.SZ,510650.SH,159919.SZ","0.1377,0.1931,0.2057,0.2389,0.2245"
2024-03-11,-0.012738104223573783,-0.012738104223573783,0.0,0,"159930.SZ,159730.SZ,159611.SZ,510650.SH,159919.SZ","0.1377,0.1931,0.2057,0.2389,0.2245"
2024-03-12,-0.0011670810550905646,-0.0011670810550905646,0.0,0,"159930.SZ,159730.SZ,159611.SZ,510650.SH,159919.SZ","0.1377,0.1931,0.2057,0.2389,0.2245"
2024-03-13,-0.0018327562640703594,-0.0018327562640703594,0.0,0,"159930.SZ,159730.SZ,159611.SZ,510650.SH,159919.SZ","0.1377,0.1931,0.2057,0.2389,0.2245"
2024-03-14,0.0013037858295850994,0.0013037858295850994,0.0,0,"159930.SZ,159730.SZ,159611.SZ,510650.SH,159919.SZ","0.1377,0.1931,0.2057,0.2389,0.2245"
2024-03-15,0.0014579732141120389,0.0014579732141120389,0.0,0,"159930.SZ,159730.SZ,159611.SZ,510650.SH,159919.SZ","0.1377,0.1931,0.2057,0.2389,0.2245"
2024-03-18,-0.006204780336276772,-0.006204780336276772,0.0,0,"159930.SZ,159730.SZ,159611.SZ,510650.SH,159919.SZ","0.1377,0.1931,0.2057,0.2389,0.2245"
2024-03-19,0.0037482232772538897,0.0037482232772538897,0.0,0,"159930.SZ,159730.SZ,159611.SZ,510650.SH,159919.SZ","0.1377,0.1931,0.2057,0.2389,0.2245"
2024-03-20,-0.0050584134837413355,-0.0050584134837413355,0.0,0,"159930.SZ,159730.SZ,159611.SZ,510650.SH,159919.SZ","0.1377,0.1931,0.2057,0.2389,0.2245"
2024-03-21,-0.005801160776509005,-0.005801160776509005,0.0,0,"159930.SZ,159730.SZ,159611.SZ,510650.SH,159919.SZ","0.1377,0.1931,0.2057,0.2389,0.2245"
2024-03-22,0.0034438091614332825,0.0034438091614332825,0.0,0,"159930.SZ,159730.SZ,159611.SZ,510650.SH,159919.SZ","0.1377,0.1931,0.2057,0.2389,0.2245"
2024-03-25,0.0015736504442517834,0.0015736504442517834,0.0,0,"159930.SZ,159730.SZ,159611.SZ,510650.SH,159919.SZ","0.1377,0.1931,0.2057,0.2389,0.2245"
2024-03-26,-0.006078662002564259,-0.006078662002564259,0.0,0,"159930.SZ,159730.SZ,159611.SZ,510650.SH,159919.SZ","0.1377,0.1931,0.2057,0.2389,0.2245"
2024-03-27,0.008312109126369255,0.008312109126369255,0.0,0,"159930.SZ,159730.SZ,159611.SZ,510650.SH,159919.SZ","0.1377,0.1931,0.2057,0.2389,0.2245"
2024-03-28,0.01056682895720335,0.01056682895720335,0.0,0,"159930.SZ,159730.SZ,159611.SZ,510650.SH,159919.SZ","0.1377,0.1931,0.2057,0.2389,0.2245"
2024-03-29,0.007130993482652765,0.007130993482652765,0.0,0,"159930.SZ,159730.SZ,159611.SZ,510650.SH,159919.SZ","0.1377,0.1931,0.2057,0.2389,0.2245"
2024-04-01,0.003107416096613267,0.0011074160966132668,2.0,1,"515220.SH,512700.SH,159827.SZ,159944.SZ,512580.SH","0.1805,0.2742,0.1900,0.2157,0.1396"
2024-04-02,0.008274675109551786,0.008274675109551786,0.0,0,"515220.SH,512700.SH,159827.SZ,159944.SZ,512580.SH","0.1805,0.2742,0.1900,0.2157,0.1396"
2024-04-03,-0.002887498984266094,-0.002887498984266094,0.0,0,"515220.SH,512700.SH,159827.SZ,159944.SZ,512580.SH","0.1805,0.2742,0.1900,0.2157,0.1396"
2024-04-08,0.0013536476653911833,0.0013536476653911833,0.0,0,"515220.SH,512700.SH,159827.SZ,159944.SZ,512580.SH","0.1805,0.2742,0.1900,0.2157,0.1396"
2024-04-09,-0.004931751584546365,-0.004931751584546365,0.0,0,"515220.SH,512700.SH,159827.SZ,159944.SZ,512580.SH","0.1805,0.2742,0.1900,0.2157,0.1396"
2024-04-10,0.0037148866248886353,0.0037148866248886353,0.0,0,"515220.SH,512700.SH,159827.SZ,159944.SZ,512580.SH","0.1805,0.2742,0.1900,0.2157,0.1396"
2024-04-11,-0.008237688492437277,-0.008237688492437277,0.0,0,"515220.SH,512700.SH,159827.SZ,159944.SZ,512580.SH","0.1805,0.2742,0.1900,0.2157,0.1396"
2024-04-12,0.011226206286407433,0.011226206286407433,0.0,0,"515220.SH,512700.SH,159827.SZ,159944.SZ,512580.SH","0.1805,0.2742,0.1900,0.2157,0.1396"
2024-04-15,-0.010617104858221609,-0.010617104858221609,0.0,0,"515220.SH,512700.SH,159827.SZ,159944.SZ,512580.SH","0.1805,0.2742,0.1900,0.2157,0.1396"
2024-04-16,0.014524908525715712,0.014524908525715712,0.0,0,"515220.SH,512700.SH,159827.SZ,159944.SZ,512580.SH","0.1805,0.2742,0.1900,0.2157,0.1396"
2024-04-17,0.005313047764732936,0.005313047764732936,0.0,0,"515220.SH,512700.SH,159827.SZ,159944.SZ,512580.SH","0.1805,0.2742,0.1900,0.2157,0.1396"
2024-04-18,-0.002622034541201026,-0.002622034541201026,0.0,0,"515220.SH,512700.SH,159827.SZ,159944.SZ,512580.SH","0.1805,0.2742,0.1900,0.2157,0.1396"
2024-04-19,-0.010400594323664842,-0.010400594323664842,0.0,0,"515220.SH,512700.SH,159827.SZ,159944.SZ,512580.SH","0.1805,0.2742,0.1900,0.2157,0.1396"
2024-04-22,-0.013775698042658857,-0.013775698042658857,0.0,0,"515220.SH,512700.SH,159827.SZ,159944.SZ,512580.SH","0.1805,0.2742,0.1900,0.2157,0.1396"
2024-04-23,-0.0023965178694748826,-0.0023965178694748826,0.0,0,"515220.SH,512700.SH,159827.SZ,159944.SZ,512580.SH","0.1805,0.2742,0.1900,0.2157,0.1396"
2024-04-24,0.008958975971976596,0.008958975971976596,0.0,0,"515220.SH,512700.SH,159827.SZ,159944.SZ,512580.SH","0.1805,0.2742,0.1900,0.2157,0.1396"
2024-04-25,0.0024051901545656036,0.0024051901545656036,0.0,0,"515220.SH,512700.SH,159827.SZ,159944.SZ,512580.SH","0.1805,0.2742,0.1900,0.2157,0.1396"
2024-04-26,0.010340971298246833,0.010340971298246833,0.0,0,"515220.SH,512700.SH,159827.SZ,159944.SZ,512580.SH","0.1805,0.2742,0.1900,0.2157,0.1396"
2024-04-29,0.0048467676724520785,0.0048467676724520785,0.0,0,"515220.SH,512700.SH,159827.SZ,159944.SZ,512580.SH","0.1805,0.2742,0.1900,0.2157,0.1396"
2024-04-30,0.0035634102343090153,0.0035634102343090153,0.0,0,"515220.SH,512700.SH,159827.SZ,159944.SZ,512580.SH","0.1805,0.2742,0.1900,0.2157,0.1396"
2024-05-06,0.004656766903007129,0.0026567669030071288,2.0,1,"512480.SH,512200.SH,512880.SH,512660.SH,515790.SH","0.1852,0.1574,0.2203,0.2225,0.2147"
2024-05-07,-0.011024217357360524,-0.011024217357360524,0.0,0,"512480.SH,512200.SH,512880.SH,512660.SH,515790.SH","0.1852,0.1574,0.2203,0.2225,0.2147"
2024-05-08,0.02192178488339651,0.02192178488339651,0.0,0,"512480.SH,512200.SH,512880.SH,512660.SH,515790.SH","0.1852,0.1574,0.2203,0.2225,0.2147"
2024-05-09,-0.010724208145265932,-0.010724208145265932,0.0,0,"512480.SH,512200.SH,512880.SH,512660.SH,515790.SH","0.1852,0.1574,0.2203,0.2225,0.2147"
2024-05-10,0.0029544757351835666,0.0029544757351835666,0.0,0,"512480.SH,512200.SH,512880.SH,512660.SH,515790.SH","0.1852,0.1574,0.2203,0.2225,0.2147"
2024-05-13,-0.0004911564567435267,-0.0004911564567435267,0.0,0,"512480.SH,512200.SH,512880.SH,512660.SH,515790.SH","0.1852,0.1574,0.2203,0.2225,0.2147"
2024-05-14,-0.010090205250171607,-0.010090205250171607,0.0,0,"512480.SH,512200.SH,512880.SH,512660.SH,515790.SH","0.1852,0.1574,0.2203,0.2225,0.2147"
2024-05-15,0.002550989871564049,0.002550989871564049,0.0,0,"512480.SH,512200.SH,512880.SH,512660.SH,515790.SH","0.1852,0.1574,0.2203,0.2225,0.2147"
2024-05-16,0.018916183559998807,0.018916183559998807,0.0,0,"512480.SH,512200.SH,512880.SH,512660.SH,515790.SH","0.1852,0.1574,0.2203,0.2225,0.2147"
2024-05-17,-0.0012327465421027486,-0.0012327465421027486,0.0,0,"512480.SH,512200.SH,512880.SH,512660.SH,515790.SH","0.1852,0.1574,0.2203,0.2225,0.2147"
2024-05-20,-0.0029810502347965536,-0.0029810502347965536,0.0,0,"512480.SH,512200.SH,512880.SH,512660.SH,515790.SH","0.1852,0.1574,0.2203,0.2225,0.2147"
2024-05-21,0.00926810109633153,0.00926810109633153,0.0,0,"512480.SH,512200.SH,512880.SH,512660.SH,515790.SH","0.1852,0.1574,0.2203,0.2225,0.2147"
2024-05-22,-0.018075986627811735,-0.018075986627811735,0.0,0,"512480.SH,512200.SH,512880.SH,512660.SH,515790.SH","0.1852,0.1574,0.2203,0.2225,0.2147"
2024-05-23,-0.014987677935405983,-0.014987677935405983,0.0,0,"512480.SH,512200.SH,512880.SH,512660.SH,515790.SH","0.1852,0.1574,0.2203,0.2225,0.2147"
2024-05-24,0.008145071738766354,0.008145071738766354,0.0,0,"512480.SH,512200.SH,512880.SH,512660.SH,515790.SH","0.1852,0.1574,0.2203,0.2225,0.2147"
2024-05-27,-0.0067700639893648225,-0.0067700639893648225,0.0,0,"512480.SH,512200.SH,512880.SH,512660.SH,515790.SH","0.1852,0.1574,0.2203,0.2225,0.2147"
2024-05-28,1.990162582770445e-05,1.990162582770445e-05,0.0,0,"512480.SH,512200.SH,512880.SH,512660.SH,515790.SH","0.1852,0.1574,0.2203,0.2225,0.2147"
2024-05-29,0.00604195349946187,0.00604195349946187,0.0,0,"512480.SH,512200.SH,512880.SH,512660.SH,515790.SH","0.1852,0.1574,0.2203,0.2225,0.2147"
